policy_version,application_period,accounts,matured_accounts,approval_rate,manual_review_rate,decline_rate,exception_queue_rate,exception_rate,approved_bad_rate_matured,auto_approved_expected_loss,manual_review_expected_loss,declined_expected_loss,exception_queue_expected_loss,outcome_status,total_routed_expected_loss,total_scored_expected_loss,approved_expected_loss,approved_expected_loss_alias_status,prior_approval_rate,change_approval_rate,prior_manual_review_rate,change_manual_review_rate,prior_decline_rate,change_decline_rate,prior_exception_rate,change_exception_rate,prior_exception_queue_rate,change_exception_queue_rate,prior_approved_bad_rate_matured,change_approved_bad_rate_matured,prior_auto_approved_expected_loss,change_auto_approved_expected_loss,prior_total_routed_expected_loss,change_total_routed_expected_loss,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
baseline_current_25,2007-06,23,23,0.9565217391304348,0.043478260869565216,0.0,0.0,0.043478260869565216,0.13636363636363635,5043.351956619427,124.54328674063224,0.0,0.0,ASSESSABLE,124.54328674063224,5167.89524336006,5043.351956619427,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,,,,,,,,,,,,,,,,,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2007-06
baseline_current_25,2007-07,62,62,0.8870967741935484,0.11290322580645161,0.0,0.0,0.2903225806451613,0.10909090909090909,20542.37939571555,2474.473156829798,0.0,0.0,ASSESSABLE,2474.473156829798,23016.852552545348,20542.37939571555,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9565217391304348,-0.06942496493688644,0.043478260869565216,0.0694249649368864,0.0,0.0,0.043478260869565216,0.2468443197755961,0.0,0.0,0.13636363636363635,-0.027272727272727268,5043.351956619427,15499.027439096124,124.54328674063224,2349.929870089166,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2007-07
baseline_current_25,2007-08,72,72,0.8888888888888888,0.1111111111111111,0.0,0.0,0.18055555555555555,0.25,33309.94763902329,4884.873830976377,0.0,0.0,ASSESSABLE,4884.873830976377,38194.82146999967,33309.94763902329,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8870967741935484,0.0017921146953404632,0.11290322580645161,-0.0017921146953405048,0.0,0.0,0.2903225806451613,-0.10976702508960576,0.0,0.0,0.10909090909090909,0.14090909090909093,20542.37939571555,12767.568243307738,2474.473156829798,2410.4006741465787,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2007-08
baseline_current_25,2007-09,53,53,0.7924528301886793,0.20754716981132076,0.0,0.0,0.41509433962264153,0.23809523809523808,18339.06306331813,12866.74384203065,0.0,0.0,ASSESSABLE,12866.74384203065,31205.80690534878,18339.06306331813,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8888888888888888,-0.09643605870020955,0.1111111111111111,0.09643605870020966,0.0,0.0,0.18055555555555555,0.23453878406708598,0.0,0.0,0.25,-0.011904761904761918,33309.94763902329,-14970.884575705157,4884.873830976377,7981.870011054273,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2007-09
baseline_current_25,2007-10,105,105,0.8285714285714286,0.17142857142857143,0.0,0.0,0.3047619047619048,0.2988505747126437,47762.700065933765,16517.64035676876,0.0,0.0,ASSESSABLE,16517.64035676876,64280.340422702524,47762.700065933765,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.7924528301886793,0.036118598382749334,0.20754716981132076,-0.036118598382749334,0.0,0.0,0.41509433962264153,-0.11033243486073674,0.0,0.0,0.23809523809523808,0.06075533661740562,18339.06306331813,29423.637002615633,12866.74384203065,3650.8965147381095,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2007-10
baseline_current_25,2007-11,112,112,0.8035714285714286,0.19642857142857142,0.0,0.0,0.35714285714285715,0.3,58896.995118916595,19142.330728775676,0.0,0.0,ASSESSABLE,19142.330728775676,78039.32584769226,58896.995118916595,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8285714285714286,-0.025000000000000022,0.17142857142857143,0.024999999999999994,0.0,0.0,0.3047619047619048,0.05238095238095236,0.0,0.0,0.2988505747126437,0.0011494252873562871,47762.700065933765,11134.29505298283,16517.64035676876,2624.6903720069167,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2007-11
baseline_current_25,2007-12,172,172,0.8430232558139535,0.1569767441860465,0.0,0.0,0.20930232558139536,0.27586206896551724,115384.53227075632,27995.650338981915,0.0,0.0,ASSESSABLE,27995.650338981915,143380.18260973823,115384.53227075632,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8035714285714286,0.03945182724252494,0.19642857142857142,-0.03945182724252491,0.0,0.0,0.35714285714285715,-0.1478405315614618,0.0,0.0,0.3,-0.02413793103448275,58896.995118916595,56487.53715183972,19142.330728775676,8853.31961020624,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2007-12
baseline_current_25,2008-01,305,305,0.8065573770491803,0.19344262295081968,0.0,0.0,0.1737704918032787,0.26422764227642276,155371.50205741962,66732.0214523255,0.0,0.0,ASSESSABLE,66732.0214523255,222103.52350974514,155371.50205741962,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8430232558139535,-0.03646587876477325,0.1569767441860465,0.03646587876477317,0.0,0.0,0.20930232558139536,-0.03553183377811667,0.0,0.0,0.27586206896551724,-0.01163442668909448,115384.53227075632,39986.96978666331,27995.650338981915,38736.371113343586,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-01
baseline_current_25,2008-02,306,306,0.8398692810457516,0.16013071895424835,0.0,0.0,0.16666666666666666,0.19844357976653695,165774.79004616768,57808.21162847127,0.0,0.0,ASSESSABLE,57808.21162847127,223583.00167463894,165774.79004616768,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8065573770491803,0.03331190399657136,0.19344262295081968,-0.03331190399657133,0.0,0.0,0.1737704918032787,-0.007103825136612035,0.0,0.0,0.26422764227642276,-0.0657840625098858,155371.50205741962,10403.287988748052,66732.0214523255,-8923.80982385423,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-02
baseline_current_25,2008-03,402,402,0.8557213930348259,0.14427860696517414,0.0,0.0,0.19402985074626866,0.2180232558139535,246778.13033787697,61269.83574053644,0.0,0.0,ASSESSABLE,61269.83574053644,308047.9660784134,246778.13033787697,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8398692810457516,0.015852111989074213,0.16013071895424835,-0.015852111989074213,0.0,0.0,0.16666666666666666,0.027363184079602004,0.0,0.0,0.19844357976653695,0.019579676047416533,165774.79004616768,81003.34029170929,57808.21162847127,3461.6241120651684,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-03
baseline_current_25,2008-04,259,259,0.833976833976834,0.16602316602316602,0.0,0.0,0.19305019305019305,0.22685185185185186,139091.886825639,46861.80343660296,0.0,0.0,ASSESSABLE,46861.80343660296,185953.69026224196,139091.886825639,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8557213930348259,-0.021744559057991886,0.14427860696517414,0.021744559057991886,0.0,0.0,0.19402985074626866,-0.0009796576960756087,0.0,0.0,0.2180232558139535,0.008828596037898373,246778.13033787697,-107686.24351223797,61269.83574053644,-14408.032303933476,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-04
baseline_current_25,2008-05,115,115,0.8608695652173913,0.1391304347826087,0.0,0.0,0.14782608695652175,0.2222222222222222,37813.5245721734,10720.418696289293,0.0,0.0,ASSESSABLE,10720.418696289293,48533.943268462695,37813.5245721734,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.833976833976834,0.026892731240557355,0.16602316602316602,-0.026892731240557327,0.0,0.0,0.19305019305019305,-0.04522410609367131,0.0,0.0,0.22685185185185186,-0.00462962962962965,139091.886825639,-101278.3622534656,46861.80343660296,-36141.38474031367,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-05
baseline_current_25,2008-06,124,124,0.8951612903225806,0.10483870967741936,0.0,0.0,0.16129032258064516,0.15315315315315314,41146.08619585533,8038.7217340099405,0.0,0.0,ASSESSABLE,8038.7217340099405,49184.80792986527,41146.08619585533,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8608695652173913,0.0342917251051893,0.1391304347826087,-0.03429172510518934,0.0,0.0,0.14782608695652175,0.01346423562412341,0.0,0.0,0.2222222222222222,-0.06906906906906907,37813.5245721734,3332.561623681926,10720.418696289293,-2681.696962279352,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-06
baseline_current_25,2008-07,141,141,0.8368794326241135,0.16312056737588654,0.0,0.0,0.18439716312056736,0.211864406779661,49163.95833312348,18142.915246772074,0.0,0.0,ASSESSABLE,18142.915246772074,67306.87357989556,49163.95833312348,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8951612903225806,-0.058281857698467165,0.10483870967741936,0.05828185769846718,0.0,0.0,0.16129032258064516,0.023106840539922208,0.0,0.0,0.15315315315315314,0.058711253626507864,41146.08619585533,8017.872137268154,8038.7217340099405,10104.193512762133,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-07
baseline_current_25,2008-08,100,100,0.89,0.11,0.0,0.0,0.14,0.11235955056179775,40492.1581400298,8228.417691271186,0.0,0.0,ASSESSABLE,8228.417691271186,48720.57583130099,40492.1581400298,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8368794326241135,0.05312056737588655,0.16312056737588654,-0.05312056737588654,0.0,0.0,0.18439716312056736,-0.04439716312056735,0.0,0.0,0.211864406779661,-0.09950485621786326,49163.95833312348,-8671.80019309368,18142.915246772074,-9914.497555500888,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-08
baseline_current_25,2008-09,57,57,0.8070175438596491,0.19298245614035087,0.0,0.0,0.22807017543859648,0.17391304347826086,18227.505051778477,6885.149486146442,0.0,0.0,ASSESSABLE,6885.149486146442,25112.65453792492,18227.505051778477,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.89,-0.08298245614035094,0.11,0.08298245614035087,0.0,0.0,0.14,0.08807017543859647,0.0,0.0,0.11235955056179775,0.061553492916463115,40492.1581400298,-22264.653088251325,8228.417691271186,-1343.2682051247448,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-09
baseline_current_25,2008-10,122,122,0.9262295081967213,0.07377049180327869,0.0,0.0,0.040983606557377046,0.17699115044247787,55935.24026437314,6517.270040547611,0.0,0.0,ASSESSABLE,6517.270040547611,62452.510304920754,55935.24026437314,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.8070175438596491,0.11921196433707226,0.19298245614035087,-0.11921196433707218,0.0,0.0,0.22807017543859648,-0.18708656888121944,0.0,0.0,0.17391304347826086,0.003078106964217009,18227.505051778477,37707.73521259466,6885.149486146442,-367.8794455988309,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-10
baseline_current_25,2008-11,209,209,0.9138755980861244,0.0861244019138756,0.0,0.0,0.0,0.17801047120418848,111817.95319988123,18705.272536937908,0.0,0.0,ASSESSABLE,18705.272536937908,130523.22573681913,111817.95319988123,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9262295081967213,-0.012353910110596944,0.07377049180327869,0.012353910110596916,0.0,0.0,0.040983606557377046,-0.040983606557377046,0.0,0.0,0.17699115044247787,0.0010193207617106015,55935.24026437314,55882.71293550809,6517.270040547611,12188.002496390298,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-11
baseline_current_25,2008-12,253,253,0.9407114624505929,0.05928853754940711,0.0,0.0,0.0,0.15126050420168066,140234.00121882715,15888.911561296281,0.0,0.0,ASSESSABLE,15888.911561296281,156122.91278012344,140234.00121882715,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9138755980861244,0.026835864364468498,0.0861244019138756,-0.02683586436446849,0.0,0.0,0.0,0.0,0.0,0.0,0.17801047120418848,-0.026749967002507813,111817.95319988123,28416.04801894592,18705.272536937908,-2816.3609756416263,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2008-12
baseline_current_25,2009-01,269,269,0.929368029739777,0.07063197026022305,0.0,0.0,0.0,0.136,130381.05378466101,25922.673237651572,0.0,0.0,ASSESSABLE,25922.673237651572,156303.72702231258,130381.05378466101,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9407114624505929,-0.011343432710815948,0.05928853754940711,0.011343432710815941,0.0,0.0,0.0,0.0,0.0,0.0,0.15126050420168066,-0.015260504201680652,140234.00121882715,-9852.94743416614,15888.911561296281,10033.76167635529,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-01
baseline_current_25,2009-02,302,302,0.9271523178807947,0.0728476821192053,0.0,0.0,0.0,0.125,148403.58346037276,24280.230919809943,0.0,0.0,ASSESSABLE,24280.230919809943,172683.8143801827,148403.58346037276,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.929368029739777,-0.0022157118589822833,0.07063197026022305,0.0022157118589822417,0.0,0.0,0.0,0.0,0.0,0.0,0.136,-0.01100000000000001,130381.05378466101,18022.529675711747,25922.673237651572,-1642.4423178416291,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-02
baseline_current_25,2009-03,324,324,0.9506172839506173,0.04938271604938271,0.0,0.0,0.0,0.12012987012987013,171551.7706265365,14577.514512432504,0.0,0.0,ASSESSABLE,14577.514512432504,186129.28513896902,171551.7706265365,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9271523178807947,0.023464966069822624,0.0728476821192053,-0.023464966069822582,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.004870129870129872,148403.58346037276,23148.187166163756,24280.230919809943,-9702.716407377438,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-03
baseline_current_25,2009-04,333,333,0.9459459459459459,0.05405405405405406,0.0,0.0,0.0,0.14285714285714285,158034.45645381295,20872.482742605374,0.0,0.0,ASSESSABLE,20872.482742605374,178906.93919641833,158034.45645381295,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9506172839506173,-0.004671338004671344,0.04938271604938271,0.004671338004671344,0.0,0.0,0.0,0.0,0.0,0.0,0.12012987012987013,0.02272727272727272,171551.7706265365,-13517.314172723563,14577.514512432504,6294.96823017287,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-04
baseline_current_25,2009-05,359,359,0.9610027855153204,0.03899721448467967,0.0,0.0,0.0,0.14202898550724638,180163.3587246428,13957.403380363143,0.0,0.0,ASSESSABLE,13957.403380363143,194120.76210500594,180163.3587246428,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9459459459459459,0.015056839569374425,0.05405405405405406,-0.01505683956937439,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,-0.0008281573498964689,158034.45645381295,22128.902270829858,20872.482742605374,-6915.079362242232,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-05
baseline_current_25,2009-06,406,406,0.9556650246305419,0.04433497536945813,0.0,0.0,0.0,0.13917525773195877,186658.44561939657,17862.99333151921,0.0,0.0,ASSESSABLE,17862.99333151921,204521.4389509158,186658.44561939657,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9610027855153204,-0.005337760884778442,0.03899721448467967,0.005337760884778463,0.0,0.0,0.0,0.0,0.0,0.0,0.14202898550724638,-0.0028537277752876122,180163.3587246428,6495.086894753767,13957.403380363143,3905.5899511560674,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-06
baseline_current_25,2009-07,411,411,0.9318734793187348,0.0681265206812652,0.0,0.0,0.0,0.1409921671018277,197542.49017568733,31079.483502634906,0.0,0.0,ASSESSABLE,31079.483502634906,228621.97367832225,197542.49017568733,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9556650246305419,-0.02379154531180716,0.04433497536945813,0.023791545311807077,0.0,0.0,0.0,0.0,0.0,0.0,0.13917525773195877,0.0018169093698689187,186658.44561939657,10884.044556290755,17862.99333151921,13216.490171115696,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-07
baseline_current_25,2009-08,446,446,0.9596412556053812,0.04035874439461883,0.0,0.0,0.0,0.10747663551401869,220053.94593524508,21165.5881824077,0.0,0.0,ASSESSABLE,21165.5881824077,241219.53411765277,220053.94593524508,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9318734793187348,0.027767776286646395,0.0681265206812652,-0.027767776286646374,0.0,0.0,0.0,0.0,0.0,0.0,0.1409921671018277,-0.033515531587809,197542.49017568733,22511.45575955775,31079.483502634906,-9913.895320227206,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-08
baseline_current_25,2009-09,507,507,0.9526627218934911,0.047337278106508875,0.0,0.0,0.0,0.12629399585921325,262222.2609301337,27712.244899483794,0.0,0.0,ASSESSABLE,27712.244899483794,289934.5058296175,262222.2609301337,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9596412556053812,-0.006978533711890056,0.04035874439461883,0.006978533711890042,0.0,0.0,0.0,0.0,0.0,0.0,0.10747663551401869,0.01881736034519456,220053.94593524508,42168.31499488861,21165.5881824077,6546.656717076094,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-09
baseline_current_25,2009-10,604,604,0.9354304635761589,0.06456953642384106,0.0,0.0,0.0,0.15752212389380532,320663.5488324666,43316.96580201,0.0,0.0,ASSESSABLE,43316.96580201,363980.5146344766,320663.5488324666,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9526627218934911,-0.017232258317332216,0.047337278106508875,0.01723225831733218,0.0,0.0,0.0,0.0,0.0,0.0,0.12629399585921325,0.031228128034592073,262222.2609301337,58441.2879023329,27712.244899483794,15604.72090252621,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-10
baseline_current_25,2009-11,662,662,0.9441087613293051,0.055891238670694864,0.0,0.0,0.0,0.1456,357569.49171497015,45923.121055777585,0.0,0.0,ASSESSABLE,45923.121055777585,403492.61277074774,357569.49171497015,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9354304635761589,0.008678297753146214,0.06456953642384106,-0.008678297753146193,0.0,0.0,0.0,0.0,0.0,0.0,0.15752212389380532,-0.011922123893805314,320663.5488324666,36905.94288250356,43316.96580201,2606.1552537675816,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-11
baseline_current_25,2009-12,658,658,0.9468085106382979,0.05319148936170213,0.0,0.0,0.0,0.10593900481540931,355456.7590335453,34019.79441893245,0.0,0.0,ASSESSABLE,34019.79441893245,389476.5534524778,355456.7590335453,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9441087613293051,0.0026997493089927493,0.055891238670694864,-0.0026997493089927355,0.0,0.0,0.0,0.0,0.0,0.0,0.1456,-0.039660995184590694,357569.49171497015,-2112.7326814248227,45923.121055777585,-11903.326636845137,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2009-12
baseline_current_25,2010-01,662,662,0.9531722054380665,0.04682779456193353,0.0,0.0,0.0,0.1410459587955626,380544.499717157,38046.41541447753,0.0,0.0,ASSESSABLE,38046.41541447753,418590.9151316345,380544.499717157,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9468085106382979,0.0063636947997686155,0.05319148936170213,-0.006363694799768595,0.0,0.0,0.0,0.0,0.0,0.0,0.10593900481540931,0.035106953980153274,355456.7590335453,25087.740683611657,34019.79441893245,4026.620995545083,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2010-01
baseline_current_25,2010-02,682,682,0.9442815249266863,0.05571847507331378,0.0,0.0,0.0,0.10559006211180125,385459.29315009486,50816.65227540316,0.0,0.0,ASSESSABLE,50816.65227540316,436275.945425498,385459.29315009486,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9531722054380665,-0.0088906805113802,0.04682779456193353,0.008890680511380249,0.0,0.0,0.0,0.0,0.0,0.0,0.1410459587955626,-0.03545589668376134,380544.499717157,4914.793432937877,38046.41541447753,12770.23686092563,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2010-02
baseline_current_25,2010-03,828,828,0.9396135265700483,0.06038647342995169,0.0,0.0,0.0,0.10411311053984576,461926.8657382926,71981.19722917453,0.0,0.0,ASSESSABLE,71981.19722917453,533908.0629674671,461926.8657382926,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9442815249266863,-0.0046679983566380034,0.05571847507331378,0.004667998356637906,0.0,0.0,0.0,0.0,0.0,0.0,0.10559006211180125,-0.001476951571955487,385459.29315009486,76467.57258819771,50816.65227540316,21164.544953771372,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2010-03
baseline_current_25,2010-04,912,912,0.9517543859649122,0.04824561403508772,0.0,0.0,0.0,0.10483870967741936,501829.8439538799,51220.95623548563,0.0,0.0,ASSESSABLE,51220.95623548563,553050.8001893655,501829.8439538799,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9396135265700483,0.012140859394863979,0.06038647342995169,-0.012140859394863972,0.0,0.0,0.0,0.0,0.0,0.0,0.10411311053984576,0.0007255991375735987,461926.8657382926,39902.978215587325,71981.19722917453,-20760.2409936889,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2010-04
baseline_current_25,2010-05,989,989,0.9443882709807887,0.055611729019211326,0.0,0.0,0.0,0.139186295503212,565148.4325220053,63696.25958460265,0.0,0.0,ASSESSABLE,63696.25958460265,628844.692106608,565148.4325220053,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9517543859649122,-0.00736611498412354,0.04824561403508772,0.007366114984123609,0.0,0.0,0.0,0.0,0.0,0.0,0.10483870967741936,0.03434758582579263,501829.8439538799,63318.588568125386,51220.95623548563,12475.30334911702,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2010-05
baseline_current_25,2010-06,1105,1105,0.9357466063348416,0.06425339366515836,0.0,0.0,0.0,0.16634429400386846,577663.9885506646,76460.46416668831,0.0,0.0,ASSESSABLE,76460.46416668831,654124.4527173529,577663.9885506646,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9443882709807887,-0.008641664645947067,0.055611729019211326,0.00864166464594704,0.0,0.0,0.0,0.0,0.0,0.0,0.139186295503212,0.027157998500656477,565148.4325220053,12515.556028659339,63696.25958460265,12764.204582085658,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2010-06
baseline_current_25,2010-07,1204,1204,0.9543189368770764,0.04568106312292359,0.0,0.0,0.0,0.12619669277632725,630934.1918267648,57838.70394718334,0.0,0.0,ASSESSABLE,57838.70394718334,688772.8957739482,630934.1918267648,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9357466063348416,0.018572330542234727,0.06425339366515836,-0.018572330542234776,0.0,0.0,0.0,0.0,0.0,0.0,0.16634429400386846,-0.04014760122754121,577663.9885506646,53270.20327610022,76460.46416668831,-18621.76021950497,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2010-07
baseline_current_25,2010-08,1175,1175,0.9208510638297872,0.07914893617021276,0.0,0.0,0.0,0.1414048059149723,637850.6259725771,106747.14679184732,0.0,0.0,ASSESSABLE,106747.14679184732,744597.7727644244,637850.6259725771,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9543189368770764,-0.033467873047289154,0.04568106312292359,0.033467873047289175,0.0,0.0,0.0,0.0,0.0,0.0,0.12619669277632725,0.015208113138645035,630934.1918267648,6916.434145812294,57838.70394718334,48908.44284466398,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2010-08
baseline_current_25,2010-09,1189,1189,0.9419680403700589,0.05803195962994113,0.0,0.0,0.0,0.17142857142857143,644367.9267484725,77724.94123134206,0.0,0.0,ASSESSABLE,77724.94123134206,722092.8679798145,644367.9267484725,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9208510638297872,0.02111697654027167,0.07914893617021276,-0.021116976540271636,0.0,0.0,0.0,0.0,0.0,0.0,0.1414048059149723,0.030023765513599143,637850.6259725771,6517.300775895361,106747.14679184732,-29022.20556050526,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2010-09
baseline_current_25,2010-10,1232,1232,0.9285714285714286,0.07142857142857142,0.0,0.0,0.0,0.14248251748251747,671438.2003681138,105874.02546823335,0.0,0.0,ASSESSABLE,105874.02546823335,777312.2258363472,671438.2003681138,DEPRECATED_ALIAS_AUTO_APPROVED_EXPECTED_LOSS,0.9419680403700589,-0.013396611798630276,0.05803195962994113,0.013396611798630297,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,-0.028946053946053957,644367.9267484725,27070.273619641317,77724.94123134206,28149.084236891285,Observed,Derived,P6/P2,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Policy version period trend on common booked population,2010-10
