period,accounts,matured_accounts,excluded_immature_accounts,bad_events,good_events,eligibility_status,auc,ks,gini,observed_bad_rate_matured,mean_pd_matured,calibration_gap_matured,oe_ratio_matured,pd_psi_vs_development_baseline,reference_period,outcome_window,is_current_eligible_period,is_prior_eligible_period,prior_auc,change_auc,prior_ks,change_ks,prior_gini,change_gini,prior_observed_bad_rate_matured,change_observed_bad_rate_matured,prior_mean_pd_matured,change_mean_pd_matured,prior_calibration_gap_matured,change_calibration_gap_matured,prior_oe_ratio_matured,change_oe_ratio_matured,prior_pd_psi_vs_development_baseline,change_pd_psi_vs_development_baseline,data_layer,data_status,source_project,source_version,claim_boundary,as_of_period
2011-10,2118,2118,0,313,1805,ELIGIBLE,0.6148805678227854,0.17720566760772793,0.22976113564557088,0.147780925401322,0.1547258624755291,-0.006944937074207097,0.9551145686759026,0.6751809941236078,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6385665925887642,-0.023686024765978808,0.23785466949196343,-0.0606490018842355,0.2771331851775285,-0.047372049531957616,0.1490082244799226,-0.0012272990786005855,0.15347054008891264,0.0012553223866164642,-0.004462315608990047,-0.0024826214652170497,0.9709239596967286,-0.015809391020826014,0.7018727262277049,-0.026691732104097143,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2011-10
2011-11,2232,2232,0,344,1888,ELIGIBLE,0.6254226510149783,0.18879335829720145,0.2508453020299566,0.15412186379928317,0.16334926447849046,-0.009227400679207298,0.9435112199086617,0.4702580603096882,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6148805678227854,0.010542083192192853,0.17720566760772793,0.011587690689473518,0.22976113564557088,0.021084166384385705,0.147780925401322,0.0063409383979611544,0.1547258624755291,0.008623402002961356,-0.006944937074207097,-0.002282463605000201,0.9551145686759026,-0.011603348767240895,0.6751809941236078,-0.20492293381391957,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2011-11
2011-12,2267,2267,0,431,1836,ELIGIBLE,0.5939946873309778,0.1263477548792139,0.18798937466195564,0.1901191001323335,0.17143051927977332,0.01868858085256017,1.1090154829552872,0.37283801353142315,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6254226510149783,-0.03142796368400047,0.18879335829720145,-0.06244560341798755,0.2508453020299566,-0.06285592736800094,0.15412186379928317,0.035997236333050325,0.16334926447849046,0.008081254801282856,-0.009227400679207298,0.02791598153176747,0.9435112199086617,0.16550426304662547,0.4702580603096882,-0.09742004677826505,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2011-12
2012-01,2602,2602,0,440,2162,ELIGIBLE,0.5830801656715163,0.12087713396686561,0.16616033134303265,0.16910069177555725,0.16922915853257642,-0.00012846675701916332,0.9992408710287688,0.38702293753067113,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5939946873309778,-0.010914521659461496,0.1263477548792139,-0.00547062091234829,0.18798937466195564,-0.02182904331892299,0.1901191001323335,-0.021018408356776236,0.17143051927977332,-0.002201360747196901,0.01868858085256017,-0.018817047609579335,1.1090154829552872,-0.10977461192651838,0.37283801353142315,0.014184923999247978,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-01
2012-02,2560,2560,0,421,2139,ELIGIBLE,0.5895128253818076,0.13294222553882817,0.1790256507636152,0.164453125,0.16771478254575062,-0.0032616575457506125,0.9805523550384662,0.40661453555403526,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5830801656715163,0.0064326597102912775,0.12087713396686561,0.01206509157196256,0.16616033134303265,0.012865319420582555,0.16910069177555725,-0.004647566775557249,0.16922915853257642,-0.0015143759868258,-0.00012846675701916332,-0.003133190788731449,0.9992408710287688,-0.018688515990302634,0.38702293753067113,0.019591598023364132,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-02
2012-03,2914,2914,0,443,2471,ELIGIBLE,0.6033907548784866,0.16559402842727328,0.20678150975697318,0.15202470830473575,0.16267382012433246,-0.010649111819596713,0.9345370274611026,0.5280335047284308,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5895128253818076,0.013877929496678987,0.13294222553882817,0.0326518028884451,0.1790256507636152,0.027755858993357974,0.164453125,-0.01242841669526426,0.16771478254575062,-0.00504096242141816,-0.0032616575457506125,-0.0073874542738461,0.9805523550384662,-0.046015327577363596,0.40661453555403526,0.12141896917439554,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-03
2012-04,3230,3230,0,496,2734,ELIGIBLE,0.6167577636453736,0.1614127356820917,0.2335155272907472,0.15356037151702787,0.17122302816635818,-0.01766265664933031,0.896844152106868,0.3480327441173172,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6033907548784866,0.013367008766887012,0.16559402842727328,-0.004181292745181586,0.20678150975697318,0.026734017533774024,0.15202470830473575,0.001535663212292121,0.16267382012433246,0.008549208042025719,-0.010649111819596713,-0.007013544829733598,0.9345370274611026,-0.0376928753542346,0.5280335047284308,-0.18000076061111359,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-04
2012-05,3400,3400,0,569,2831,ELIGIBLE,0.6194480019418452,0.17110710629678083,0.23889600388369048,0.1673529411764706,0.17153090835736107,-0.004177967180890474,0.9756430650260054,0.3156030490950802,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6167577636453736,0.0026902382964716365,0.1614127356820917,0.00969437061468914,0.2335155272907472,0.005380476592943273,0.15356037151702787,0.013792569659442727,0.17122302816635818,0.00030788019100289055,-0.01766265664933031,0.013484689468439837,0.896844152106868,0.07879891291913743,0.3480327441173172,-0.032429695022237026,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-05
2012-06,3817,3817,0,714,3103,ELIGIBLE,0.6043652072495127,0.15944676291399573,0.2087304144990254,0.18705789887346083,0.19332628140205957,-0.006268382528598737,0.9675761490722391,0.050892893813703044,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6194480019418452,-0.015082794692332535,0.17110710629678083,-0.011660343382785099,0.23889600388369048,-0.03016558938466507,0.1673529411764706,0.01970495769699024,0.17153090835736107,0.0217953730446985,-0.004177967180890474,-0.002090415347708263,0.9756430650260054,-0.008066915953766296,0.3156030490950802,-0.26471015528137715,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-06
2012-07,4627,4627,0,819,3808,ELIGIBLE,0.6217336293491755,0.17414305465776048,0.24346725869835106,0.17700453857791226,0.1967505738849551,-0.01974603530704283,0.8996392492426029,0.027032397731413634,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6043652072495127,0.017368422099662828,0.15944676291399573,0.014696291743764744,0.2087304144990254,0.034736844199325656,0.18705789887346083,-0.010053360295548569,0.19332628140205957,0.0034242924828955246,-0.006268382528598737,-0.013477652778444094,0.9675761490722391,-0.06793689982963624,0.050892893813703044,-0.02386049608228941,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-07
2012-08,5419,5419,0,884,4535,ELIGIBLE,0.6117962603580996,0.15723557848209246,0.22359252071619928,0.1631297287322384,0.1915224188734094,-0.02839269014117099,0.8517526548161565,0.06098573616067389,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6217336293491755,-0.00993736899107589,0.17414305465776048,-0.016907476175668013,0.24346725869835106,-0.01987473798215178,0.17700453857791226,-0.013874809845673852,0.1967505738849551,-0.005228155011545693,-0.01974603530704283,-0.008646654834128159,0.8996392492426029,-0.04788659442644638,0.027032397731413634,0.03395333842926025,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-08
2012-09,6087,6087,0,951,5136,ELIGIBLE,0.627171840757884,0.18446949595605222,0.254343681515768,0.15623459832429767,0.19539576109745765,-0.03916116277315998,0.7995802848884345,0.0412626781535614,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6117962603580996,0.015375580399784372,0.15723557848209246,0.027233917473959757,0.22359252071619928,0.030751160799568744,0.1631297287322384,-0.006895130407940736,0.1915224188734094,0.003873342224048254,-0.02839269014117099,-0.01076847263198899,0.8517526548161565,-0.05217236992772201,0.06098573616067389,-0.019723058007112493,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-09
2012-10,6263,6263,0,962,5301,ELIGIBLE,0.6004194085688143,0.15827751481401742,0.20083881713762852,0.15360051093725052,0.19767247416825007,-0.044071963230999545,0.7770455223144147,0.02365947694142114,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.627171840757884,-0.026752432189069753,0.18446949595605222,-0.026191981142034804,0.254343681515768,-0.053504864378139505,0.15623459832429767,-0.0026340873870471515,0.19539576109745765,0.0022767130707924133,-0.03916116277315998,-0.004910800457839565,0.7995802848884345,-0.022534762574019762,0.0412626781535614,-0.017603201212140256,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-10
2012-11,6382,6382,0,1029,5353,ELIGIBLE,0.5874610152032311,0.13112271676037174,0.17492203040646226,0.16123472265747416,0.19862774067409045,-0.03739301801661629,0.8117432243365695,0.01713451718354943,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6004194085688143,-0.012958393365583132,0.15827751481401742,-0.02715479805364568,0.20083881713762852,-0.025916786731166264,0.15360051093725052,0.007634211720223633,0.19767247416825007,0.0009552665058403798,-0.044071963230999545,0.006678945214383253,0.7770455223144147,0.03469770202215483,0.02365947694142114,-0.00652495975787171,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-11
2012-12,6066,6066,0,916,5150,ELIGIBLE,0.5872602492898631,0.13891974392673934,0.17452049857972618,0.15100560501153973,0.19935300635367928,-0.04834740134213955,0.7574784437593848,0.020319359992373637,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5874610152032311,-0.0002007659133680395,0.13112271676037174,0.007797027166367598,0.17492203040646226,-0.000401531826736079,0.16123472265747416,-0.010229117645934427,0.19862774067409045,0.0007252656795888324,-0.03739301801661629,-0.01095438332552326,0.8117432243365695,-0.05426478057718476,0.01713451718354943,0.0031848428088242058,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2012-12
2013-01,6872,6872,0,1050,5822,ELIGIBLE,0.6011428735011697,0.14965075002862704,0.20228574700233937,0.15279394644935973,0.20256056616296783,-0.0497666197136081,0.7543123982307153,0.02860024629083643,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5872602492898631,0.013882624211306593,0.13891974392673934,0.010731006101887708,0.17452049857972618,0.027765248422613187,0.15100560501153973,0.0017883414378200013,0.19935300635367928,0.0032075598092885516,-0.04834740134213955,-0.0014192183714685502,0.7574784437593848,-0.0031660455286695033,0.020319359992373637,0.008280886298462794,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-01
2013-02,7561,7561,0,1160,6401,ELIGIBLE,0.6090930700483222,0.1554172570018693,0.2181861400966445,0.1534188599391615,0.20175557877631273,-0.04833671883715124,0.7604194187326916,0.03156902398644701,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6011428735011697,0.007950196547152566,0.14965075002862704,0.005766506973242269,0.20228574700233937,0.015900393094305132,0.15279394644935973,0.0006249134898017594,0.20256056616296783,-0.0008049873866551038,-0.0497666197136081,0.0014299008764568633,0.7543123982307153,0.006107020501976312,0.02860024629083643,0.0029687776956105784,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-02
2013-03,8273,8273,0,1200,7073,ELIGIBLE,0.6101774353174042,0.16559745982374285,0.2203548706348084,0.14505016318143357,0.19671847353359154,-0.051668310352157965,0.737348966652412,0.03306905229078539,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6090930700483222,0.001084365269081955,0.1554172570018693,0.01018020282187354,0.2181861400966445,0.00216873053816391,0.1534188599391615,-0.008368696757727917,0.20175557877631273,-0.00503710524272119,-0.04833671883715124,-0.0033315915150067266,0.7604194187326916,-0.02307045208027958,0.03156902398644701,0.0015000283043383814,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-03
2013-04,9419,9419,0,1504,7915,ELIGIBLE,0.611572677114555,0.16700623983548613,0.22314535422910997,0.1596772481155112,0.1946365159459619,-0.034959267830450697,0.8203869008826862,0.052497634965043935,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6101774353174042,0.0013952417971507813,0.16559745982374285,0.0014087800117432714,0.2203548706348084,0.0027904835943015627,0.14505016318143357,0.014627084934077633,0.19671847353359154,-0.002081957587629635,-0.051668310352157965,0.016709042521707268,0.737348966652412,0.08303793423027417,0.03306905229078539,0.019428582674258545,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-04
2013-05,10350,10350,0,1720,8630,ELIGIBLE,0.5983418442965318,0.14349888167290958,0.19668368859306362,0.16618357487922705,0.19962101266659607,-0.03343743778736902,0.8324954004555838,0.029749047741519388,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.611572677114555,-0.013230832818023175,0.16700623983548613,-0.02350735816257654,0.22314535422910997,-0.02646166563604635,0.1596772481155112,0.006506326763715847,0.1946365159459619,0.004984496720634168,-0.034959267830450697,0.001521830043081679,0.8203869008826862,0.012108499572897613,0.052497634965043935,-0.022748587223524547,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-05
2013-06,10899,10899,0,1761,9138,ELIGIBLE,0.6030157311531718,0.14380819111686305,0.2060314623063435,0.16157445637214424,0.19771697374901526,-0.03614251737687102,0.8172007355182825,0.029684212913832976,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5983418442965318,0.004673886856639942,0.14349888167290958,0.00030930944395346494,0.19668368859306362,0.009347773713279883,0.16618357487922705,-0.0046091185070828156,0.19962101266659607,-0.0019040389175808137,-0.03343743778736902,-0.002705079589502002,0.8324954004555838,-0.01529466493730125,0.029749047741519388,-6.483482768641219e-05,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-06
2013-07,11910,11910,0,1854,10056,ELIGIBLE,0.5983770282319765,0.14468812835821665,0.19675405646395294,0.15566750629722922,0.19627133540681863,-0.0406038291095894,0.7931239983391951,0.04195047419393931,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6030157311531718,-0.004638702921195281,0.14380819111686305,0.0008799372413536011,0.2060314623063435,-0.009277405842390563,0.16157445637214424,-0.005906950074915013,0.19771697374901526,-0.0014456383421966312,-0.03614251737687102,-0.0044613117327183816,0.8172007355182825,-0.024076737179087426,0.029684212913832976,0.012266261280106334,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-07
2013-08,12674,12674,0,1941,10733,ELIGIBLE,0.5940799086899365,0.13061538242209275,0.18815981737987308,0.15314817737099573,0.19420580159463174,-0.04105762422363601,0.7885870355750951,0.04553432232195031,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5983770282319765,-0.004297119542039929,0.14468812835821665,-0.014072745936123898,0.19675405646395294,-0.008594239084079858,0.15566750629722922,-0.002519328926233494,0.19627133540681863,-0.0020655338121868816,-0.0406038291095894,-0.0004537951140466123,0.7931239983391951,-0.004536962764099983,0.04195047419393931,0.0035838481280109982,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-08
2013-09,12987,12987,0,2052,10935,ELIGIBLE,0.5978227493491133,0.1483863980940005,0.19564549869822656,0.158004158004158,0.19698246835394956,-0.038978310349791545,0.8021229469022946,0.03017346175294657,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5940799086899365,0.0037428406591767382,0.13061538242209275,0.017771015671907753,0.18815981737987308,0.0074856813183534765,0.15314817737099573,0.004855980633162282,0.19420580159463174,0.002776666759317814,-0.04105762422363601,0.0020793138738444683,0.7885870355750951,0.013535911327199446,0.04553432232195031,-0.01536086056900374,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-09
2013-10,14127,14127,0,2217,11910,ELIGIBLE,0.6098682912400817,0.1574075525848464,0.21973658248016337,0.15693353153535783,0.19656684608187489,-0.03963331454651706,0.7983723331959611,0.028969280404754945,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5978227493491133,0.012045541890968403,0.1483863980940005,0.009021154490845895,0.19564549869822656,0.024091083781936806,0.158004158004158,-0.0010706264688001843,0.19698246835394956,-0.00041562227207467273,-0.038978310349791545,-0.0006550041967255116,0.8021229469022946,-0.00375061370633345,0.03017346175294657,-0.0012041813481916235,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-10
2013-11,14720,14720,0,2266,12454,ELIGIBLE,0.5987122637785426,0.14525893062285627,0.19742452755708517,0.15394021739130434,0.19732139365103843,-0.04338117625973409,0.7801496560659134,0.0268118093621001,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6098682912400817,-0.011156027461539098,0.1574075525848464,-0.012148621961990125,0.21973658248016337,-0.022312054923078195,0.15693353153535783,-0.0029933141440534883,0.19656684608187489,0.0007545475691635439,-0.03963331454651706,-0.003747861713217032,0.7983723331959611,-0.01822267713004777,0.028969280404754945,-0.002157471042654846,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-11
2013-12,15012,15012,0,2299,12713,ELIGIBLE,0.5980387541230021,0.14575152237538286,0.19607750824600423,0.1531441513455902,0.19667164609849802,-0.04352749475290782,0.7786793591430654,0.029001987425068897,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5987122637785426,-0.0006735096555404718,0.14525893062285627,0.0004925917525265833,0.19742452755708517,-0.0013470193110809436,0.15394021739130434,-0.0007960660457141389,0.19732139365103843,-0.0006497475525404084,-0.04338117625973409,-0.00014631849317373047,0.7801496560659134,-0.0014702969228479468,0.0268118093621001,0.002190178062968798,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2013-12
2014-01,15614,15614,0,2477,13137,ELIGIBLE,0.5846677305151214,0.11812719033837038,0.16933546103024288,0.1586396823363648,0.20284186861776932,-0.044202186281404515,0.7820854906207844,0.00889431102072713,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5980387541230021,-0.013371023607880672,0.14575152237538286,-0.027624332037012478,0.19607750824600423,-0.026742047215761344,0.1531441513455902,0.0054955309907746,0.19667164609849802,0.006170222519271296,-0.04352749475290782,-0.0006746915284966959,0.7786793591430654,0.0034061314777189544,0.029001987425068897,-0.020107676404341766,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-01
2014-02,15205,15205,0,2525,12680,ELIGIBLE,0.5989467158072275,0.13923790486304155,0.19789343161445494,0.16606379480434066,0.2023841596802961,-0.03632036487595544,0.8205375117631227,0.008885656215549096,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5846677305151214,0.014278985292106028,0.11812719033837038,0.02111071452467117,0.16933546103024288,0.028557970584212056,0.1586396823363648,0.007424112467975863,0.20284186861776932,-0.0004577089374732113,-0.044202186281404515,0.007881821405449074,0.7820854906207844,0.038452021142338366,0.00889431102072713,-8.654805178033922e-06,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-02
2014-03,16194,16194,0,2749,13445,ELIGIBLE,0.5999461584529673,0.13738782729200966,0.19989231690593456,0.16975422996171421,0.20324736736190993,-0.033493137400195716,0.8352099816350557,0.009970047322692459,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5989467158072275,0.000999442645739812,0.13923790486304155,-0.001850077571031894,0.19789343161445494,0.001998885291479624,0.16606379480434066,0.0036904351573735505,0.2023841596802961,0.0008632076816138257,-0.03632036487595544,0.002827227475759725,0.8205375117631227,0.014672469871932936,0.008885656215549096,0.0010843911071433624,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-03
2014-04,18172,18172,0,3320,14852,ELIGIBLE,0.603743593414866,0.1467913128409139,0.2074871868297321,0.18269865727492846,0.20139996392293272,-0.018701306648004262,0.9071434458887964,0.011212761837049636,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5999461584529673,0.0037974349618987713,0.13738782729200966,0.009403485548904245,0.19989231690593456,0.0075948699237975426,0.16975422996171421,0.01294442731321424,0.20324736736190993,-0.0018474034389772132,-0.033493137400195716,0.014791830752191454,0.8352099816350557,0.0719334642537407,0.009970047322692459,0.0012427145143571773,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-04
2014-05,18098,18098,0,3321,14777,ELIGIBLE,0.5959341401855064,0.13826902925815704,0.19186828037101278,0.18350093933031275,0.20084330297246017,-0.017342363642147418,0.913652268283372,0.009494110492903511,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.603743593414866,-0.007809453229359664,0.1467913128409139,-0.008522283582756862,0.2074871868297321,-0.015618906458719328,0.18269865727492846,0.0008022820553842958,0.20139996392293272,-0.0005566609504725484,-0.018701306648004262,0.0013589430058568441,0.9071434458887964,0.00650882239457562,0.011212761837049636,-0.0017186513441461247,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-05
2014-06,16186,16186,0,3125,13061,ELIGIBLE,0.5980143266212389,0.14171281218895948,0.19602865324247776,0.19306808352897567,0.20202778688456302,-0.00895970335558735,0.9556511334715216,0.006467378022386052,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5959341401855064,0.0020801864357324895,0.13826902925815704,0.0034437829308024415,0.19186828037101278,0.004160372871464979,0.18350093933031275,0.009567144198662919,0.20084330297246017,0.0011844839121028516,-0.017342363642147418,0.008382660286560067,0.913652268283372,0.04199886518814966,0.009494110492903511,-0.003026732470517459,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-06
2014-07,27547,27547,0,5174,22373,ELIGIBLE,0.6053940792741734,0.1494193804583639,0.21078815854834687,0.18782444549315716,0.2039125277659621,-0.01608808227280495,0.9211030217266992,0.0038192443509308793,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.5980143266212389,0.007379752652934557,0.14171281218895948,0.007706568269404412,0.19602865324247776,0.014759505305869114,0.19306808352897567,-0.00524363803581851,0.20202778688456302,0.0018847408813990885,-0.00895970335558735,-0.007128378917217598,0.9556511334715216,-0.03454811174482242,0.006467378022386052,-0.002648133671455173,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-07
2014-08,17730,17730,0,3336,14394,ELIGIBLE,0.613401608850477,0.16971987228891328,0.22680321770095402,0.18815566835871406,0.20336748336258337,-0.015211815003869311,0.9252003577349276,0.0072208125441408704,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6053940792741734,0.008007529576303574,0.1494193804583639,0.020300491830549383,0.21078815854834687,0.016015059152607147,0.18782444549315716,0.00033122286555689606,0.2039125277659621,-0.0005450444033787416,-0.01608808227280495,0.0008762672689356377,0.9211030217266992,0.004097336008228369,0.0038192443509308793,0.003401568193209991,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-08
2014-09,9960,9960,0,1879,8081,ELIGIBLE,0.6362975419381688,0.19850036211985894,0.2725950838763376,0.18865461847389559,0.20315585061934696,-0.014501232145451376,0.9286201598366846,0.009335475156645267,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.613401608850477,0.022895933087691778,0.16971987228891328,0.028780489830945666,0.22680321770095402,0.045791866175383555,0.18815566835871406,0.000498950115181529,0.20336748336258337,-0.00021163274323640624,-0.015211815003869311,0.0007105828584179352,0.9252003577349276,0.0034198021017569635,0.0072208125441408704,0.002114662612504397,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-09
2014-10,36072,36072,0,7103,28969,ELIGIBLE,0.6119483109829273,0.15961822744326298,0.2238966219658547,0.1969117320913728,0.2135060329062554,-0.016594300814882584,0.9222771338636193,0.013361877816558534,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6362975419381688,-0.02434923095524144,0.19850036211985894,-0.03888213467659596,0.2725950838763376,-0.04869846191048288,0.18865461847389559,0.008257113617477219,0.20315585061934696,0.010350182286908427,-0.014501232145451376,-0.0020930686694312084,0.9286201598366846,-0.006343025973065242,0.009335475156645267,0.0040264026599132665,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-10
2014-11,22957,22957,0,4421,18536,ELIGIBLE,0.6162626970074654,0.16214894541950053,0.23252539401493078,0.19257742736420264,0.21100024209561152,-0.018422814731408887,0.9126881820208487,0.0068515169459298746,2014-01_to_2015-12,12-month matured target inherited from P3,False,False,0.6119483109829273,0.004314386024538042,0.15961822744326298,0.002530717976237551,0.2238966219658547,0.008628772049076083,0.1969117320913728,-0.0043343047271701685,0.2135060329062554,-0.0025057908106438653,-0.016594300814882584,-0.0018285139165263031,0.9222771338636193,-0.009588951842770643,0.013361877816558534,-0.006510360870628659,Observed,Derived,P3/P6,Project2_CreditPortfolioMonitoring_GoldCandidate_v2_1_4,Frozen P3 model monitoring on matured outcome population; no retraining,2014-11
